"","X1","Y1","SiteSubsite","X2","Y2","CoordDistance"
"64",-0.0951960125172285,-0.0619305382404682,"LATNJA:WET_MEADOW",-0.0756735782396027,-0.0675295705500275,0.0203094707692668
"65",0.470887900358878,-0.161549583771617,"LOGH:LOGH2",0.43654058987099,-0.168094800275187,0.0349653771155119
"66",0.417857789681678,-0.150450661855221,"LOGH:LOGH4",0.442111650992442,-0.179324911533033,0.0377090451077508
"67",0.481959837079108,-0.145133265233037,"LOGH:LOGH5",0.461686112473805,-0.176466146725854,0.037319879046087
"68",0.460639467446901,-0.139479971249583,"LORI:LORI1",0.47644068792556,-0.161848529659637,0.0273866933739576
"69",0.455918953621401,-0.100438149563105,"LORI:LORI3",0.498326105224876,-0.169241200332397,0.0808221894177698
"70",0.461382078479147,-0.113007761761047,"LORI:LORI4",0.484158431631759,-0.125206536914109,0.0258374220495671
"71",-0.15314156359279,0.00327616594382223,"QHI:HE",-0.151958576707299,-0.000779069985494872,0.00422426282488051
"72",-0.164731299869915,0.0760976503150597,"QHI:KO",-0.136166768208805,0.103800862799778,0.0397919646535827
"73",0.312569210171666,-0.0336886083800064,"RIRI:RIRI2",0.343177712715026,-0.076492321747188,0.0526216524442811
"74",0.344935128186656,-0.0695500046644933,"RIRI:RIRI4",0.400104929377788,-0.0854800333880269,0.0574236256135188
"75",0.266561100460344,-0.0864523482081093,"RIRI:RIRI6",0.250338789711717,-0.0759568324481325,0.0193214703657085
"76",-0.128604779953242,0.0777696661449552,"SADVENT:MES_POINTFRAME",-0.109970886167066,0.10500868682856,0.0330028217799079
"77",0.0333698849619182,0.0374737502133556,"THINGVELLIR:MOSS HEATH",0.0303792913465989,0.0367522090690104,0.00307640566164019
"78",0.0183262477381499,0.164267478442592,"THUFUVER:PALSA",-0.0158829153208306,0.103176047474864,0.0700173533838624
"79",0.0199474531069071,0.196444657181681,"THUFUVER:SALIXHEATH",0.0199474531069071,0.196444657181681,5.92859355033443e-17
"80",0.0948557175859251,0.0474022025455698,"TOOLIK:DRY",0.130056164342464,0.0449569665352673,0.0352852749883862
"81",-0.0132974587324885,0.0277969959467681,"TOOLIK:IMNAVAIT",-0.0407798742001294,-0.00338153006052862,0.0415618051090626
"82",0.19445271599133,0.0557887796915041,"TOOLIK:MOIST",0.139525061744989,0.0403400812957627,0.0570588247611892
"83",-0.0453190304148045,0.0379463638134784,"TOOLIK:TUSSOCKGRID",-0.0269237341004537,0.00822086140594651,0.0349570081653587
"84",-0.0659564573921475,0.183796839624278,"WOLFCREEK:WOLFCREEK",-0.0923754871968013,0.19449313279831,0.028502207344064
"85",-0.0297966148128972,0.0346261486580547,"ZACKENBERG:ABRASION PLATEAU",-0.0886638570057975,0.125300067551668,0.108106945988328
"86",-0.142659683643897,0.202000298551276,"ZACKENBERG:CASSIOPE TETRAGONA HEATH",-0.201962313290549,0.156797101770198,0.0745662851578166
"87",-0.136066583351027,0.125304410384428,"ZACKENBERG:FEN",-0.179526710871461,0.0442913777049901,0.0919341837839006
"88",-0.191503314126795,0.0933075902894692,"ZACKENBERG:GRASSLAND",-0.191503314126795,0.0933075902894692,2.77555756156289e-17
"89",-0.251963783605121,0.117078226645221,"ZACKENBERG:SALIX ARCTICA SNOWBED",-0.252877481211783,0.106808014768525,0.0103107756889891
"90",-0.106117913199686,0.237947300775514,"ZACKENBERG:VACCINIUM ULIGONOSUM HEATH",-0.106117913199686,0.237947300775514,2.77555756156289e-17
