FID,MA_tmp,MA_prp,Tundra
8260,26.6002998,182.5829926,OtherBiomes
8261,26.1744995,64.9167023,OtherBiomes
8262,15.6085997,235.9170074,OtherBiomes
8263,27.0389004,189.6670074,OtherBiomes
8264,25.0184002,133.5,OtherBiomes
8265,26.5641003,212,OtherBiomes
8266,26.2255001,248.75,OtherBiomes
8267,26.6247005,223.9170074,OtherBiomes
8268,26.2250004,176.25,OtherBiomes
8269,26.8645992,187.4170074,OtherBiomes
8270,26.8034992,198.5,OtherBiomes
8271,27.1499004,137.6670074,OtherBiomes
8272,20.7127991,74,OtherBiomes
8273,24.6632004,144.1670074,OtherBiomes
8274,27.1385002,143.8329926,OtherBiomes
8275,23.1443005,8,OtherBiomes
8276,26.8638,187.1670074,OtherBiomes
8277,19.8827,66.5,OtherBiomes
8278,25.0503998,124,OtherBiomes
8279,26.2777996,226.1670074,OtherBiomes
8280,24.7880001,187.8329926,OtherBiomes
8281,26.7507992,182.4170074,OtherBiomes
8282,27.3437996,188.8329926,OtherBiomes
8283,26.8066006,224.25,OtherBiomes
8284,19.6938,235,OtherBiomes
8285,23.1819992,125.5,OtherBiomes
8286,26.2439003,164.5829926,OtherBiomes
8287,26.4958,207.1670074,OtherBiomes
8288,24.4416008,280,OtherBiomes
8289,23.2080994,46,OtherBiomes
8290,26.3435001,224.3329926,OtherBiomes
8291,26.0963001,250.8329926,OtherBiomes
8292,24.6956005,173.6670074,OtherBiomes
8293,17.3017006,272.5830078,OtherBiomes
8294,24.5081005,251.6670074,OtherBiomes
8295,27.1292,171.3329926,OtherBiomes
8296,25.6693001,129.75,OtherBiomes
8297,25.3052006,120.25,OtherBiomes
8298,26.7758007,264.9169922,OtherBiomes
8299,24.4009991,235.5,OtherBiomes
8300,26.2651997,192.5829926,OtherBiomes
8301,25.4186001,187.9170074,OtherBiomes
8302,23.3512001,8.25,OtherBiomes
8303,24.9673004,147.3329926,OtherBiomes
8304,20.9953995,62.9166985,OtherBiomes
8305,25.8757,259.5,OtherBiomes
8306,27.1084003,221.25,OtherBiomes
8307,25.0226994,128.5,OtherBiomes
8308,24.2040005,129.8329926,OtherBiomes
8309,27.0636005,237.5829926,OtherBiomes
8310,25.1046009,132.9170074,OtherBiomes
8311,25.4375,233.6670074,OtherBiomes
8312,25.0310001,130.3329926,OtherBiomes
8313,26.2047997,282.75,OtherBiomes
8314,25.2859993,127.3330002,OtherBiomes
8315,24.3729992,133,OtherBiomes
8316,26.8554001,185.75,OtherBiomes
8317,25.8491001,213.6670074,OtherBiomes
8318,24.1177998,10.5832996,OtherBiomes
8319,23.8083,129.8329926,OtherBiomes
8320,26.5312004,196.8329926,OtherBiomes
8321,25.5916996,108.9169998,OtherBiomes
8322,25.9146004,218.4170074,OtherBiomes
8323,26.0601997,313.0830078,OtherBiomes
8324,26.2325993,223,OtherBiomes
8325,25.8472996,220.0829926,OtherBiomes
8326,23.7084007,88,OtherBiomes
8327,15.5419998,78.25,OtherBiomes
8328,24.6117992,127,OtherBiomes
8329,25.1448002,129.25,OtherBiomes
8330,25.4141998,408,OtherBiomes
8331,24.7667999,133.6670074,OtherBiomes
8332,25.3216991,95.8332977,OtherBiomes
8333,25.3903008,117.75,OtherBiomes
8334,25.9829006,221,OtherBiomes
8335,24.7803993,145.75,OtherBiomes
8336,26.7653999,205.4170074,OtherBiomes
8337,21.7061996,236.6670074,OtherBiomes
8338,26.9972,186.8329926,OtherBiomes
8339,27.0627003,188,OtherBiomes
8340,25.6821003,214.1670074,OtherBiomes
8341,25.8533993,90.25,OtherBiomes
8342,26.6819,191.5,OtherBiomes
8343,24.0429001,129.1670074,OtherBiomes
8344,22.7273998,233.8329926,OtherBiomes
8345,22.1921997,57.75,OtherBiomes
8346,26.0303001,152.1670074,OtherBiomes
8347,24.8185005,133.3329926,OtherBiomes
8348,26.9276009,355.25,OtherBiomes
8349,26.8621006,197.8329926,OtherBiomes
8350,24.2810993,133.6670074,OtherBiomes
8351,24.7936993,119,OtherBiomes
8352,23.2138004,84.6667023,OtherBiomes
8353,25.4123001,263.5830078,OtherBiomes
8354,17.3073997,365.5,OtherBiomes
8355,27.1466007,69.0832977,OtherBiomes
8356,15.5093002,182,OtherBiomes
8357,27.2210999,243.5829926,OtherBiomes
8358,25.4211006,154.3329926,OtherBiomes
8359,24.7112999,97.1667023,OtherBiomes
8360,22.3631001,70.6667023,OtherBiomes
8361,24.9225006,112.25,OtherBiomes
8362,26.3136997,214.0829926,OtherBiomes
8363,11.0072002,244,OtherBiomes
8364,24.2026005,155.8329926,OtherBiomes
8365,19.4531002,245.5,OtherBiomes
8366,25.0792999,160.1670074,OtherBiomes
8367,26.9827003,185.3329926,OtherBiomes
8368,26.6597004,69.9167023,OtherBiomes
8369,21.0855999,52.4166985,OtherBiomes
8370,14.7440004,244.8329926,OtherBiomes
8371,22.6147995,104.5,OtherBiomes
8372,24.0891991,107.0830002,OtherBiomes
8373,23.8661995,133.6670074,OtherBiomes
8374,26.5393009,204.0829926,OtherBiomes
8375,21.4962997,126.75,OtherBiomes
8376,25.8687992,106.75,OtherBiomes
8377,26.4319992,196.4170074,OtherBiomes
8378,24.7355995,125.25,OtherBiomes
8379,24.9076996,143.25,OtherBiomes
8380,19.2961006,66.4167023,OtherBiomes
8381,25.8442001,367.5,OtherBiomes
8382,26.1651001,217.5,OtherBiomes
8383,26.1252003,112.6669998,OtherBiomes
8384,26.4838009,208.1670074,OtherBiomes
8385,25.5862999,179.1670074,OtherBiomes
8386,27.4120007,116.75,OtherBiomes
8387,24.6392002,135,OtherBiomes
8388,24.6777,154.5,OtherBiomes
8389,26.8127003,327.75,OtherBiomes
8390,26.7989998,80.1667023,OtherBiomes
8391,24.8125992,151.25,OtherBiomes
8392,23.6175995,240.4170074,OtherBiomes
8393,23.8810005,137.0829926,OtherBiomes
8394,26.9827003,73.3332977,OtherBiomes
8395,23.7812004,86.75,OtherBiomes
8396,27.0790005,176.3329926,OtherBiomes
8397,23.8859005,86,OtherBiomes
8398,25.7602997,147.9170074,OtherBiomes
8399,26.6039009,173.1670074,OtherBiomes
8400,23.3978004,69.1667023,OtherBiomes
8401,26.0814991,153.8329926,OtherBiomes
8402,26.6427994,253.3329926,OtherBiomes
8403,26.5408993,68.4167023,OtherBiomes
8404,24.7070007,90.6667023,OtherBiomes
8405,23.3029003,67.25,OtherBiomes
8406,13.2875996,88.9167023,OtherBiomes
8407,25.9195004,90.4167023,OtherBiomes
8408,26.1222992,233.6670074,OtherBiomes
8409,26.2837009,291.25,OtherBiomes
8410,25.0189991,166.1670074,OtherBiomes
8411,25.8421001,177.1670074,OtherBiomes
8412,24.4831009,74.8332977,OtherBiomes
8413,23.1245003,92.1667023,OtherBiomes
8414,25.8349991,212.8329926,OtherBiomes
8415,19.4078999,185,OtherBiomes
8416,23.7817993,338.5830078,OtherBiomes
8417,19.4036999,177.4170074,OtherBiomes
8418,26.6877003,292.9169922,OtherBiomes
8419,25.3698997,75.1667023,OtherBiomes
8420,25.7567005,80,OtherBiomes
8421,23.3423004,75.5,OtherBiomes
8422,25.7311001,204.1670074,OtherBiomes
8423,23.8824997,125.8330002,OtherBiomes
8424,26.4752998,183.3329926,OtherBiomes
8425,18.4806004,339.0830078,OtherBiomes
8426,24.2689991,276.1669922,OtherBiomes
8427,20.8556995,250.4170074,OtherBiomes
8428,26.9284,184.0829926,OtherBiomes
8429,24.8992996,57.0833015,OtherBiomes
8430,23.2611008,130.9170074,OtherBiomes
8431,26.6235008,63.0833015,OtherBiomes
8432,24.9894009,80.1667023,OtherBiomes
8433,25.8047009,176.1670074,OtherBiomes
8434,25.1634998,164.75,OtherBiomes
8435,25.3484993,204,OtherBiomes
8436,25.4064007,76.1667023,OtherBiomes
8437,11.5220003,115.9169998,OtherBiomes
8438,25.1453991,128.8329926,OtherBiomes
8439,22.4034996,69.1667023,OtherBiomes
8440,8.2253304,216.0829926,OtherBiomes
8441,22.0105991,2.1666701,OtherBiomes
8442,26.8167992,225.25,OtherBiomes
8443,23.1506996,98.5,OtherBiomes
8444,23.1196003,98.8332977,OtherBiomes
8445,20.9167004,96.75,OtherBiomes
8446,24.2136993,52.5833015,OtherBiomes
8447,25.7520008,185.5,OtherBiomes
8448,25.0408001,188.6670074,OtherBiomes
8449,22.3078003,45.4166985,OtherBiomes
8450,23.4764996,118.3330002,OtherBiomes
8451,25.2213993,202.3329926,OtherBiomes
8452,26.3659992,204.3329926,OtherBiomes
8453,26.3216991,212.75,OtherBiomes
8454,21.5482998,135.9170074,OtherBiomes
8455,23.6415005,73.3332977,OtherBiomes
8456,24.6636009,183.8329926,OtherBiomes
8457,19.6378002,25,OtherBiomes
8458,23.9197998,100.5830002,OtherBiomes
8459,25.0158997,161.3329926,OtherBiomes
8460,26.2311993,226.25,OtherBiomes
8461,24.1413002,120.5830002,OtherBiomes
8462,26.7900009,165.8329926,OtherBiomes
8463,26.1606007,103.5830002,OtherBiomes
8464,26.8279991,186.8329926,OtherBiomes
8465,26.2126007,186,OtherBiomes
8466,24.6914997,82.5,OtherBiomes
8467,21.8199005,96.75,OtherBiomes
8468,24.0606003,90.3332977,OtherBiomes
8469,26.4011993,86.5832977,OtherBiomes
8470,19.8624992,34,OtherBiomes
8471,25.1294003,208.1670074,OtherBiomes
8472,24.1954994,85.0832977,OtherBiomes
8473,26.6536999,85.5,OtherBiomes
8474,23.2882004,127.8330002,OtherBiomes
8475,25.5135994,91.0832977,OtherBiomes
8476,26.7033997,63,OtherBiomes
8477,23.8474998,94.25,OtherBiomes
8478,23.3367004,120.1669998,OtherBiomes
8479,23.6110992,129.5829926,OtherBiomes
8480,23.5123005,86.75,OtherBiomes
8481,26.7980003,144.25,OtherBiomes
8482,26.1744995,236,OtherBiomes
8483,21.7310009,96.3332977,OtherBiomes
8484,26.8460007,186.1670074,OtherBiomes
8485,23.8939991,131.4170074,OtherBiomes
8486,23.9477997,124.1669998,OtherBiomes
8487,24.6970005,120.0830002,OtherBiomes
8488,23.2882004,135,OtherBiomes
8489,25.2570992,208.5,OtherBiomes
8490,25.6238995,184.3329926,OtherBiomes
8491,25.6501007,212,OtherBiomes
8492,25.1152,311.8330078,OtherBiomes
8493,22.5454998,64.9167023,OtherBiomes
8494,22.4584007,42.8333015,OtherBiomes
8495,25.4377003,116.75,OtherBiomes
8496,25.7329998,328.0830078,OtherBiomes
8497,25.1284008,163.1670074,OtherBiomes
8498,22.5391998,90.3332977,OtherBiomes
8499,24.6912003,164.8329926,OtherBiomes
8500,22.1700993,124,OtherBiomes
8501,25.1117992,191.5829926,OtherBiomes
8502,21.8614998,130.3329926,OtherBiomes
8503,23.9204006,155.3329926,OtherBiomes
8504,24.5062008,44.5833015,OtherBiomes
8505,22.8698997,128.4170074,OtherBiomes
8506,23.0007992,48.8333015,OtherBiomes
8507,23.0445004,90.4167023,OtherBiomes
8508,25.2637005,121.6669998,OtherBiomes
8509,24.2182999,112.1669998,OtherBiomes
8510,22.3992996,96.75,OtherBiomes
8511,22.1749001,130.1670074,OtherBiomes
8512,21.1292,94.1667023,OtherBiomes
8513,24.9682999,90.25,OtherBiomes
8514,25.6748009,144.6670074,OtherBiomes
8515,25.0379009,193.3329926,OtherBiomes
8516,24.1103992,91.4167023,OtherBiomes
8517,25.1303997,174.9170074,OtherBiomes
8518,25.1839008,105.6669998,OtherBiomes
8519,16.5697002,222.5,OtherBiomes
8520,24.6217003,97.8332977,OtherBiomes
8521,23.8966999,83.5,OtherBiomes
8522,23.1608009,51.5833015,OtherBiomes
8523,24.0072002,64.5,OtherBiomes
8524,26.7019997,164.5,OtherBiomes
8525,24.9382,170.3329926,OtherBiomes
8526,26.7621994,95.6667023,OtherBiomes
8527,25.2345009,79,OtherBiomes
8528,25.9671001,263.1669922,OtherBiomes
8529,26.7823009,178.5829926,OtherBiomes
8530,25.9706993,152.6670074,OtherBiomes
8531,27.3512001,161.6670074,OtherBiomes
8532,24.7262001,175.4170074,OtherBiomes
8533,22.7133007,251.75,OtherBiomes
8534,10.1938,74.4167023,OtherBiomes
8535,25.2164001,89.5832977,OtherBiomes
8536,25.6905003,176.25,OtherBiomes
8537,25.2367992,302,OtherBiomes
8538,25.2562008,193.25,OtherBiomes
8539,24.4892998,73.75,OtherBiomes
8540,22.5923996,125.8330002,OtherBiomes
8541,24.6711998,83.25,OtherBiomes
8542,22.7401009,131.5,OtherBiomes
8543,20.4993,249.6670074,OtherBiomes
8544,24.8146992,38.9166985,OtherBiomes
8545,22.6786995,114.5,OtherBiomes
8546,26.2313004,183.75,OtherBiomes
8547,21.3104,59,OtherBiomes
8548,19.1842003,64.75,OtherBiomes
8549,26.0743999,182.5829926,OtherBiomes
8550,25.5181999,80.3332977,OtherBiomes
8551,25.5380001,177.5,OtherBiomes
8552,19.3988991,81.5,OtherBiomes
8553,21.0338001,78.3332977,OtherBiomes
8554,21.4596996,118.6669998,OtherBiomes
8555,25.0093994,45.1666985,OtherBiomes
8556,26.6173,171.3329926,OtherBiomes
8557,24.7388992,86.0832977,OtherBiomes
8558,23.2653999,35.3333015,OtherBiomes
8559,24.0541,55.5,OtherBiomes
8560,23.5662003,124.75,OtherBiomes
8561,21.2203007,135.0829926,OtherBiomes
8562,25.8586006,158.8329926,OtherBiomes
8563,21.4102001,131.9170074,OtherBiomes
8564,24.9258003,176.0829926,OtherBiomes
8565,25.9211006,172.8329926,OtherBiomes
8566,25.8841991,193.3329926,OtherBiomes
8567,18.0608997,88.3332977,OtherBiomes
8568,25.0557003,72.6667023,OtherBiomes
8569,24.6949005,47.3333015,OtherBiomes
8570,26.7600002,129.8329926,OtherBiomes
8571,17.1095009,78.3332977,OtherBiomes
8572,25.7712002,202.0829926,OtherBiomes
8573,24.8271008,155.5829926,OtherBiomes
8574,25.4356995,139.5,OtherBiomes
8575,21.1182003,102.4169998,OtherBiomes
8576,25.6317005,177.1670074,OtherBiomes
8577,14.7882004,60.4166985,OtherBiomes
8578,22.2476997,116.4169998,OtherBiomes
8579,21.8351994,92.5832977,OtherBiomes
8580,25.3204002,190.3329926,OtherBiomes
8581,22.7642002,120.5,OtherBiomes
8582,24.4561996,99.25,OtherBiomes
8583,24.6278992,150.6670074,OtherBiomes
8584,25.9944,142.25,OtherBiomes
8585,23.4925003,53.5833015,OtherBiomes
8586,25.6921997,172.0829926,OtherBiomes
8587,7.9314198,67.8332977,OtherBiomes
8588,25.7122993,75.25,OtherBiomes
8589,24.1735992,61.0833015,OtherBiomes
8590,7.0273299,49.6666985,OtherBiomes
8591,23.6331997,99.6667023,OtherBiomes
8592,24.6401005,55.75,OtherBiomes
8593,25.8085003,43,OtherBiomes
8594,23.8577003,93.25,OtherBiomes
8595,24.6839008,156.75,OtherBiomes
8596,19.7126999,103.9169998,OtherBiomes
8597,25.1086006,147.5829926,OtherBiomes
8598,26.2637997,145.8329926,OtherBiomes
8599,25.7936001,157.4170074,OtherBiomes
8600,25.3353004,85.9167023,OtherBiomes
8601,25.5596008,142.6670074,OtherBiomes
8602,24.9216003,67.6667023,OtherBiomes
8603,26.1646996,125.6669998,OtherBiomes
8604,22.6809998,119.4169998,OtherBiomes
8605,19.2203999,87.25,OtherBiomes
8606,24.4645004,106.25,OtherBiomes
8607,24.0335007,130.25,OtherBiomes
8608,25.0058002,187.5,OtherBiomes
8609,9.38908,45.5,OtherBiomes
8610,24.1212997,56.6666985,OtherBiomes
8611,22.3652992,112.3330002,OtherBiomes
8612,24.3470993,49,OtherBiomes
8613,20.5515003,118.25,OtherBiomes
8614,22.2464008,117.25,OtherBiomes
8615,25.3570995,140.8329926,OtherBiomes
8616,24.7677002,153.25,OtherBiomes
8617,25.2509003,99.1667023,OtherBiomes
8618,22.6441994,142.75,OtherBiomes
8619,26.4094009,51.25,OtherBiomes
8620,25.1278,181.4170074,OtherBiomes
8621,23.1508007,91.75,OtherBiomes
8622,25.5993004,164.6670074,OtherBiomes
8623,22.6249008,94.9167023,OtherBiomes
8624,26.3059998,153.5829926,OtherBiomes
8625,26.1800003,46.4166985,OtherBiomes
8626,14.9502001,28.5,OtherBiomes
8627,24.8300991,87.0832977,OtherBiomes
8628,21.4967995,94.75,OtherBiomes
8629,21.1357002,100,OtherBiomes
8630,24.8486996,154,OtherBiomes
8631,18.1917992,128.6670074,OtherBiomes
8632,23.7931995,44.1666985,OtherBiomes
8633,4.7302499,51.5,OtherBiomes
8634,23.5193996,84.25,OtherBiomes
8635,26.2812996,148.9170074,OtherBiomes
8636,23.6532001,88.1667023,OtherBiomes
8637,24.8134995,142.4170074,OtherBiomes
8638,25.0963993,135.75,OtherBiomes
8639,24.3570995,80.3332977,OtherBiomes
8640,22.0191994,111,OtherBiomes
8641,26.9179001,143.6670074,OtherBiomes
8642,20.8789005,99.4167023,OtherBiomes
8643,26.2777996,147.8329926,OtherBiomes
8644,22.0998001,87.75,OtherBiomes
8645,26.3589001,148.5829926,OtherBiomes
8646,21.8101006,102.4169998,OtherBiomes
8647,24.1606007,85.5,OtherBiomes
8648,24.3111,92,OtherBiomes
8649,25.4333,161.8329926,OtherBiomes
8650,24.1236,91.3332977,OtherBiomes
8651,25.5405006,185.75,OtherBiomes
8652,18.8831005,102.6669998,OtherBiomes
8653,21.7973003,112.0830002,OtherBiomes
8654,22.2728004,96.3332977,OtherBiomes
8655,25.9542999,177.8329926,OtherBiomes
8656,23.8568001,80.5,OtherBiomes
8657,21.5242004,94.1667023,OtherBiomes
8658,24.7017002,73.8332977,OtherBiomes
8659,19.4319,1.25,OtherBiomes
8660,25.0006008,162.0829926,OtherBiomes
8661,24.2532005,161.1670074,OtherBiomes
8662,23.4305,70,OtherBiomes
8663,24.7056007,150.5,OtherBiomes
8664,19.2343006,106.5830002,OtherBiomes
8665,17.677,107.8330002,OtherBiomes
8666,26.0093002,150,OtherBiomes
8667,23.9934998,36.75,OtherBiomes
8668,24.3416004,165.6670074,OtherBiomes
8669,25.5625992,59.9166985,OtherBiomes
8670,22.2637005,82.4167023,OtherBiomes
8671,20.3092995,101.25,OtherBiomes
8672,24.1098003,77.25,OtherBiomes
8673,24.6671009,148.3329926,OtherBiomes
8674,23.8572998,95.1667023,OtherBiomes
8675,25.2350998,163.4170074,OtherBiomes
8676,24.4909,152.5829926,OtherBiomes
8677,25.9127998,141.8329926,OtherBiomes
8678,24.1690006,116,OtherBiomes
8679,20.3560009,96.5,OtherBiomes
8680,23.7675991,99.5,OtherBiomes
8681,21.5352001,105.5,OtherBiomes
8682,23.3220005,83.0832977,OtherBiomes
8683,24.5655003,162.1670074,OtherBiomes
8684,18.6734009,3.9166701,OtherBiomes
8685,24.5944004,173.1670074,OtherBiomes
8686,26.2096996,142.1670074,OtherBiomes
8687,22.5741005,93.25,OtherBiomes
8688,25.4596004,48.6666985,OtherBiomes
8689,25.4020996,179.1670074,OtherBiomes
8690,25.0333004,142.3329926,OtherBiomes
8691,26.8358002,139.9170074,OtherBiomes
8692,24.8621006,97.6667023,OtherBiomes
8693,25.5417995,161.8329926,OtherBiomes
8694,20.7623997,69.25,OtherBiomes
8695,19.3416996,115.75,OtherBiomes
8696,20.3910999,100.5,OtherBiomes
8697,18.4256992,3.6666701,OtherBiomes
8698,24.5678005,183.3329926,OtherBiomes
8699,13.3358002,87.75,OtherBiomes
8700,21.3957996,98.6667023,OtherBiomes
8701,27.0198994,113.6669998,OtherBiomes
8702,25.5296993,82.25,OtherBiomes
8703,24.8418999,167.4170074,OtherBiomes
8704,25.5890999,137.25,OtherBiomes
8705,24.1604996,137.25,OtherBiomes
8706,27.0981998,128.75,OtherBiomes
8707,24.4433002,82,OtherBiomes
8708,20.8960991,100.6669998,OtherBiomes
8709,26.8819008,132.5829926,OtherBiomes
8710,26.8374996,131.75,OtherBiomes
8711,26.5648003,132.9170074,OtherBiomes
8712,27.1781998,135.4170074,OtherBiomes
8713,19.9906998,100.3330002,OtherBiomes
8714,24.2940006,240.0829926,OtherBiomes
8715,19.8363991,109.5830002,OtherBiomes
8716,22.1807003,62,OtherBiomes
8717,25.3136005,148.25,OtherBiomes
8718,19.6340008,101.4169998,OtherBiomes
8719,20.1660004,105.3330002,OtherBiomes
8720,24.3430996,160.1670074,OtherBiomes
8721,18.8047009,105.6669998,OtherBiomes
8722,24.8274994,163.25,OtherBiomes
8723,26.8661995,133.8329926,OtherBiomes
8724,19.6215,96.9167023,OtherBiomes
8725,24.5093994,82.5832977,OtherBiomes
8726,24.7702999,151.5,OtherBiomes
8727,23.3362999,57.5833015,OtherBiomes
8728,25.7383003,140.6670074,OtherBiomes
8729,25.6161003,86.5832977,OtherBiomes
8730,20.2518005,97.1667023,OtherBiomes
8731,24.6546001,89.25,OtherBiomes
8732,24.7453003,180.75,OtherBiomes
8733,25.2117996,124.4169998,OtherBiomes
8734,26.1592999,133.8329926,OtherBiomes
8735,27.1375008,136.75,OtherBiomes
8736,24.368,145.0829926,OtherBiomes
8737,24.9013996,171.1670074,OtherBiomes
8738,22.3868008,58.4166985,OtherBiomes
8739,21.0102997,97.8332977,OtherBiomes
8740,25.1749992,93.5832977,OtherBiomes
8741,20.4920998,94.25,OtherBiomes
8742,26.6340008,132.25,OtherBiomes
8743,18.5888004,110.5,OtherBiomes
8744,25.0242996,163,OtherBiomes
8745,24.6499996,166.5,OtherBiomes
8746,20.5333004,73.8332977,OtherBiomes
8747,20.4538002,103.4169998,OtherBiomes
8748,25.6138,79.3332977,OtherBiomes
8749,23.5685005,125.1669998,OtherBiomes
8750,23.6053009,149.8329926,OtherBiomes
8751,20.2758999,73.75,OtherBiomes
8752,21.0515003,103.4169998,OtherBiomes
8753,20.0723991,102.75,OtherBiomes
8754,27.7049999,107.3330002,OtherBiomes
8755,25.9801006,132.4170074,OtherBiomes
8756,23.1896,134.3329926,OtherBiomes
8757,26.2320995,130.1670074,OtherBiomes
8758,26.2754993,137.6670074,OtherBiomes
8759,19.3637009,97,OtherBiomes
8760,23.3341999,148,OtherBiomes
8761,23.9794006,97.6667023,OtherBiomes
8762,19.8652,101.1669998,OtherBiomes
8763,24.5018997,174.9170074,OtherBiomes
8764,23.0914001,84.8332977,OtherBiomes
8765,20.7308006,74.5,OtherBiomes
8766,19.0079002,94.1667023,OtherBiomes
8767,23.8376999,77.75,OtherBiomes
8768,24.9349003,141,OtherBiomes
8769,26.5900002,129.75,OtherBiomes
8770,21.4561005,82.8332977,OtherBiomes
8771,24.4549007,34.5833015,OtherBiomes
8772,19.6214008,94.6667023,OtherBiomes
8773,23.3306999,189.25,OtherBiomes
8774,25.9428005,132.8329926,OtherBiomes
8775,26.5275993,99.1667023,OtherBiomes
8776,25.6142006,130.25,OtherBiomes
8777,27.2127991,102.3330002,OtherBiomes
8778,25.8617001,130.4170074,OtherBiomes
8779,18.0112,103.8330002,OtherBiomes
8780,27.2126007,86,OtherBiomes
8781,24.9244995,74,OtherBiomes
8782,26.156601,143.3329926,OtherBiomes
8783,19.6007004,95.8332977,OtherBiomes
8784,20.3946991,87.8332977,OtherBiomes
8785,26.2896004,139.25,OtherBiomes
8786,11.2194004,27.3332996,OtherBiomes
8787,23.7000999,63.5,OtherBiomes
8788,24.0548,156.9170074,OtherBiomes
8789,19.5056992,103.0830002,OtherBiomes
8790,18.8836994,103.6669998,OtherBiomes
8791,20.4818993,80.75,OtherBiomes
8792,27.0417004,84,OtherBiomes
8793,19.8272991,84.8332977,OtherBiomes
8794,23.8215008,165.8329926,OtherBiomes
8795,26.1562996,124.75,OtherBiomes
8796,26.3402996,103.75,OtherBiomes
8797,26.7838001,134.4170074,OtherBiomes
8798,25.5163002,89,OtherBiomes
8799,20.4962997,70.5832977,OtherBiomes
8800,26.2234993,136.6670074,OtherBiomes
8801,24.9666004,313.75,OtherBiomes
8802,19.6865997,94.9167023,OtherBiomes
8803,17.9094009,87.5,OtherBiomes
8804,26.1849995,145.25,OtherBiomes
8805,23.7812996,67.9167023,OtherBiomes
8806,25.4232998,156.75,OtherBiomes
8807,22.6215,129.75,OtherBiomes
8808,19.4456997,103,OtherBiomes
8809,19.5238991,93.6667023,OtherBiomes
8810,19.1688995,98.75,OtherBiomes
8811,23.7996998,78.9167023,OtherBiomes
8812,25.5240993,125.9169998,OtherBiomes
8813,27.4029999,106.1669998,OtherBiomes
8814,23.2812004,49.5,OtherBiomes
8815,20.4281998,92.5,OtherBiomes
8816,26.5781002,132.4170074,OtherBiomes
8817,20.7096996,71.4167023,OtherBiomes
8818,20.7938995,81.0832977,OtherBiomes
8819,27.7331009,77.5,OtherBiomes
8820,24.0501995,131.0829926,OtherBiomes
8821,25.5816002,112.25,OtherBiomes
8822,21.5916996,72.75,OtherBiomes
8823,25.5305004,130.25,OtherBiomes
8824,20.4232998,74.0832977,OtherBiomes
8825,23.9328003,75.5832977,OtherBiomes
8826,22.8274994,134.4170074,OtherBiomes
8827,25.5286007,125.75,OtherBiomes
8828,23.1798992,78.5,OtherBiomes
8829,20.030899,0.166667,OtherBiomes
8830,22.5069008,154.3329926,OtherBiomes
8831,24.3423996,86.5832977,OtherBiomes
8832,24.5,31.6667004,OtherBiomes
8833,21.5338993,79.75,OtherBiomes
8834,24.1464005,144.8329926,OtherBiomes
8835,19.8325005,83.5832977,OtherBiomes
8836,23.1086998,83.5832977,OtherBiomes
8837,22.4433994,53.3333015,OtherBiomes
8838,25.2931995,101.6669998,OtherBiomes
8839,25.3484001,77,OtherBiomes
8840,20.1602001,72.5,OtherBiomes
8841,19.7849998,141.5,OtherBiomes
8842,25.3271999,98.25,OtherBiomes
8843,22.9512997,84.1667023,OtherBiomes
8844,26.6907005,129.5829926,OtherBiomes
8845,23.6452007,92.75,OtherBiomes
8846,21.6198006,87.6667023,OtherBiomes
8847,26.3388996,101.25,OtherBiomes
8848,23.8404999,171.6670074,OtherBiomes
8849,24.4755993,84.75,OtherBiomes
8850,19.7877998,79.1667023,OtherBiomes
8851,23.0536995,94.8332977,OtherBiomes
8852,20.8803005,66.5832977,OtherBiomes
8853,23.219101,80.9167023,OtherBiomes
8854,25.6077995,160.4170074,OtherBiomes
8855,19.8181,78.6667023,OtherBiomes
8856,21.9228001,73.25,OtherBiomes
8857,21.7262001,74.6667023,OtherBiomes
8858,22.1646996,44.25,OtherBiomes
8859,21.8794994,68.3332977,OtherBiomes
8860,25.4894009,151.1670074,OtherBiomes
8861,25.7800007,142.25,OtherBiomes
8862,6.0351701,53.25,OtherBiomes
8863,27.4269009,106.4169998,OtherBiomes
8864,5.1106701,66.4167023,OtherBiomes
8865,27.0443993,73.8332977,OtherBiomes
8866,20.7821999,77.4167023,OtherBiomes
8867,22.0463009,50.9166985,OtherBiomes
8868,27.5333996,79.9167023,OtherBiomes
8869,24.8838005,85,OtherBiomes
8870,23.2402992,147.25,OtherBiomes
8871,26.9400997,74.4167023,OtherBiomes
8872,25.6758003,171.6670074,OtherBiomes
8873,24.6697998,70.5832977,OtherBiomes
8874,21.7043991,59.75,OtherBiomes
8875,22.0494995,64.75,OtherBiomes
8876,25.3619995,62.25,OtherBiomes
8877,25.7472,269.8330078,OtherBiomes
8878,23.718399,66.4167023,OtherBiomes
8879,27.0526009,62,OtherBiomes
8880,21.0277996,60.75,OtherBiomes
8881,20.9298,125.5,OtherBiomes
8882,25.4384995,166,OtherBiomes
8883,23.8153,81.9167023,OtherBiomes
8884,26.3836002,120,OtherBiomes
8885,26.1431007,55.5833015,OtherBiomes
8886,27.0638008,102.8330002,OtherBiomes
8887,22.3034992,155.5,OtherBiomes
8888,26.4631004,86.5,OtherBiomes
8889,7.76933,59.9166985,OtherBiomes
8890,23.1854,101.9169998,OtherBiomes
8891,25.4675999,110.5830002,OtherBiomes
8892,25.6553993,107.5830002,OtherBiomes
8893,26.6086998,64.3332977,OtherBiomes
8894,25.9267998,95.0832977,OtherBiomes
