"","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs"
"996","ATQASUK:AG:AGCB03",9,12,-2,0.2,0.472089314194577,2
"997","ATQASUK:AG:AGCB04",9,7,1,0.333333333333333,0.167723749119098,1
"998","ATQASUK:AG:AGCB07",9,7,-1,0,0.364077669902913,1
"999","ATQASUK:AG:AGCB08",9,9,1,0,0.255494505494506,1
"1000","ATQASUK:AG:AGCB09",9,9,-3,0,0.3618259118371,3
"1001","ATQASUK:AG:AGCB10",9,14,-2,0.166666666666667,0.308497326811512,2
"1002","ATQASUK:AG:AGCB11",9,6,1,0,0.179562803608605,1
"1003","ATQASUK:AG:AGCC05",9,8,-1,0.285714285714286,0.511409736308316,1
"1004","ATQASUK:AG:AGCC06",6,10,0,0.4,0.598343685300207,0
"1005","ATQASUK:AG:AGCC08",9,9,-1,0.25,0.166344916344916,1
"1006","ATQASUK:AG:AGCC09",9,5,0,0,0.17960088691796,0
"1007","ATQASUK:AG:AGCC10",9,5,1,0,0.15,1
"1008","ATQASUK:AG:AGCC11",9,7,1,0,0.168949771689498,1
"1009","ATQASUK:AG:AGCD02",9,5,0,0,0.324478178368121,0
"1010","ATQASUK:AG:AGCD03",9,5,0,0,0.24027678358387,0
"1011","ATQASUK:AG:AGCD04",9,5,1,0,0.148550724637681,1
"1012","ATQASUK:AG:AGCD05",9,11,0,0.181818181818182,0.244444444444444,0
"1013","ATQASUK:AG:AGCD06",9,9,0,0,0.227737226277372,0
"1014","ATQASUK:AG:AGCD07",9,8,1,0,0.209761904761905,1
"1015","ATQASUK:AG:AGCD08",9,8,-1,0,0.154177594604721,1
"1016","ATQASUK:AG:AGCD10",9,8,1,0,0.183423640377283,1
"1017","ATQASUK:AG:AGCD11",9,7,-2,0,0.168780831571529,2
"1018","ATQASUK:AG:AGCE02",9,8,0,0.25,0.512619047619048,0
"1019","ATQASUK:AG:AGCE03",9,5,0,0,0.260561208757323,0
"1020","ATQASUK:AG:AGCE04",9,7,1,0.333333333333333,0.342592592592593,1
"1021","ATQASUK:AG:AGCE06",9,7,-1,0,0.206552706552707,1
"1022","ATQASUK:AG:AGCE07",9,9,0,0.222222222222222,0.201542912246866,0
"1023","ATQASUK:AG:AGCE08",9,11,3,0.25,0.32953431372549,3
"1024","ATQASUK:AG:AGCE09",9,10,-1,0.222222222222222,0.133673469387755,1
"1025","ATQASUK:AG:AGCE11",9,9,-2,0.285714285714286,0.247641791044776,2
"1026","ATQASUK:AG:AGCF02",9,8,1,0,0.272531769305963,1
"1027","ATQASUK:AG:AGCF05",9,6,1,0,0.201118326118326,1
"1028","ATQASUK:AG:AGCF06",9,10,3,0.285714285714286,0.136353077816492,3
"1029","ATQASUK:AG:AGCF07",9,4,0,0.5,0.374157991426822,0
"1030","ATQASUK:AG:AGCF08",9,1,0,0,0,0
"1031","ATQASUK:AG:AGCF10",9,3,-1,0,0.266158536585366,1
"1032","ATQASUK:AG:AGCG02",9,5,1,0,0.160628844839371,1
"1033","ATQASUK:AG:AGCG03",9,8,-2,0,0.262263790799771,2
"1034","ATQASUK:AG:AGCG05",9,7,2,0,0.102335928809789,2
"1035","ATQASUK:AG:AGCG06",9,7,0,0,0.234650835806905,0
"1036","ATQASUK:AG:AGCG07",9,2,1,0,0.0289855072463769,1
"1037","ATQASUK:AG:AGCG10",9,7,3,0,0.280753968253968,3
"1038","ATQASUK:AG:AGCG11",9,9,0,0.222222222222222,0.233603537214444,0
"1039","ATQASUK:AG:AGCH02",9,10,0,0.4,0.309169149288315,0
"1040","ATQASUK:AG:AGCH03",9,8,-2,0,0.246376811594203,2
"1041","ATQASUK:AG:AGCH04",9,9,1,0.5,0.206061994197588,1
"1042","ATQASUK:AG:AGCH10",9,1,0,0,0,0
"1043","ATQASUK:AG:AGCH11",9,9,1,0.25,0.285623611551888,1
"1044","ATQASUK:AG:AGCI03",9,9,-3,0.333333333333333,0.268817204301075,3
"1045","ATQASUK:AG:AGCI04",9,10,-1,0.222222222222222,0.186213181987655,1
"1046","ATQASUK:AG:AGCI06",9,7,0,0.571428571428571,0.277562111801242,0
"1047","ATQASUK:AG:AGCI11",9,8,4,0,0.229249011857707,4
"1048","ATQASUK:AG:AGCJ02",9,7,0,0,0.352569782897652,0
"1049","ATQASUK:AG:AGCJ03",9,10,-1,0.222222222222222,0.32890365448505,1
"1050","ATQASUK:AG:AGCJ04",9,10,-1,0.222222222222222,0.166666666666667,1
"1051","ATQASUK:AG:AGCJ05",9,7,0,0.285714285714286,0.35251572327044,0
"1052","ATQASUK:AG:AGCJ09",9,1,0,0,0,0
"1053","ATQASUK:AG:AGCJ10",9,6,-1,0.4,0.282978723404255,1
"1054","ATQASUK:AG:AGCJ11",9,9,-1,0.25,0.264681295715779,1
"1055","ATQASUK:AG:AGCH06",7,2,1,0,0.0933333333333334,1
"1056","ATQASUK:AG:AGCI05",7,9,1,0.25,0.550584212026218,1
"1057","ATQASUK:AG:AGCB06",6,3,1,0,0.0378787878787877,1
"1058","BARROW:BG:BGCF11",9,11,-2,0.222222222222222,0.363404255319149,2
"1059","BARROW:BG:BGCH11",6,12,-3,0.444444444444444,0.553782505910165,3
"1060","BARROW:BG:BGCJ11",9,11,-2,0.444444444444444,0.5,2
"1061","BARROW:BG:BGCC10",9,7,0,0.571428571428571,0.202941176470588,0
"1062","BARROW:BG:BGCF10",9,11,-2,0.222222222222222,0.249671361502347,2
"1063","BARROW:BG:BGCG10",9,12,-3,0.222222222222222,0.456856426781239,3
"1064","BARROW:BG:BGCB09",9,11,0,0.363636363636364,0.384812030075188,0
"1065","BARROW:BG:BGCE09",9,12,-5,0.285714285714286,0.557932263814617,5
"1066","BARROW:BG:BGCF09",9,8,0,0.25,0.430194805194805,0
"1067","BARROW:BG:BGCE08",9,6,0,0.333333333333333,0.209979679385866,0
"1068","BARROW:BG:BGCF08",9,15,-3,0.333333333333333,0.401883239171375,3
"1069","BARROW:BG:BGCG08",9,7,3,0,0.278014184397163,3
"1070","BARROW:BG:BGCC07",9,4,-1,0.666666666666667,0.157894736842105,1
"1071","BARROW:BG:BGCE07",9,7,3,0,0.27906162464986,3
"1072","BARROW:BG:BGCF07",7,11,1,0.4,0.447154471544715,1
"1073","BARROW:BG:BGCK07",9,7,0,0.285714285714286,0.417014178482068,0
"1074","BARROW:BG:BGCB06",9,9,-5,0,0.396731805929919,5
"1075","BARROW:BG:BGCE06",9,12,0,0.5,0.256666666666667,0
"1076","BARROW:BG:BGCF06",8,10,-3,0.285714285714286,0.310652920962199,3
"1077","BARROW:BG:BGCB05",9,10,0,0.4,0.304263565891473,0
"1078","BARROW:BG:BGCE05",9,11,-1,0.2,0.4736680955297,1
"1079","BARROW:BG:BGCF05",9,13,0,0.461538461538462,0.505760368663595,0
"1080","BARROW:BG:BGCG05",8,3,1,0,0.0902255639097745,1
"1081","BARROW:BG:BGCH05",9,10,-1,0.666666666666667,0.641857506361323,1
"1082","BARROW:BG:BGCI05",9,3,0,0,0.111694152923538,0
"1083","BARROW:BG:BGCK05",9,12,-1,0.363636363636364,0.17760989010989,1
"1084","BARROW:BG:BGCC04",9,4,-2,0,0.174748923959828,2
"1085","BARROW:BG:BGCD04",9,9,-2,0.285714285714286,0.226842105263158,2
"1086","BARROW:BG:BGCE04",9,12,-2,0.4,0.42252984505969,2
"1087","BARROW:BG:BGCF04",7,11,-7,0.5,0.48780487804878,7
"1088","BARROW:BG:BGCG04",9,6,-2,0,0.195936139332366,2
"1089","BARROW:BG:BGCC03",9,17,-6,0.181818181818182,0.459842289719626,6
"1090","BARROW:BG:BGCD03",9,10,1,0.444444444444444,0.0727891156462584,1
"1091","BARROW:BG:BGCH03",9,3,1,0,0.27536231884058,1
"1092","BARROW:BG:BGCK03",9,8,-1,0.285714285714286,0.230555555555556,1
"1093","BARROW:BG:BGCB02",9,11,1,0.6,0.378443526170799,1
"1094","BARROW:BG:BGCD02",9,8,0,0.25,0.293808049535604,0
"1095","BARROW:BG:BGCD05",5,13,0,0.461538461538462,0.342686002522068,0
"1096","BARROW:BG:BGCE02",7,7,2,0.4,0.431724137931034,2
"1097","BARROW:BG:BGCF02",7,10,-2,0.25,0.145049148885159,2
"1098","BARROW:BG:BGCF03",7,4,1,0,0.233204134366925,1
"1099","BARROW:BG:BGCH04",7,9,0,0.444444444444444,0.0996470268802607,0
"1100","BARROW:BG:BGCD06",5,10,-2,0.25,0.311914323962517,2
"1101","BARROW:BG:BGCH06",5,6,-2,0,0.409375,2
"1102","BARROW:BG:BGCB11",6,7,0,0.285714285714286,0.294735102074552,0
"1103","BARROW:BG:BGCK09",6,11,2,0.222222222222222,0.240342234897589,2
"1104","BYLOT:MESPRAIRIE:52_1",6,6,0,0.333333333333333,0.226833976833977,0
"1105","BYLOT:MESPRAIRIE:52_2",6,5,0,0.4,0.208771929824561,0
"1106","BYLOT:MESPRAIRIE:53_1",6,6,1,0.4,0.123991935483871,1
"1107","BYLOT:MESPRAIRIE:53_2",6,10,1,0.444444444444444,0.329923273657289,1
"1108","BYLOT:MESPRAIRIE:54_1",6,6,2,0.5,0.358552631578947,2
"1109","BYLOT:MESPRAIRIE:54_2",6,8,0,0.5,0.234472049689441,0
"1110","BYLOT:MESPRAIRIE:55_1",6,6,-1,0.4,0.260344827586207,1
"1111","BYLOT:MESPRAIRIE:55_2",6,6,-1,0.4,0.279220779220779,1
"1112","BYLOT:MESPRAIRIE:56_1",6,5,-2,0,0.247943595769683,2
"1113","BYLOT:MESPRAIRIE:56_2",6,6,1,0,0.0715517241379311,1
"1114","BYLOT:MESPRAIRIE:57_1",6,10,2,0.5,0.36013986013986,2
"1115","BYLOT:MESPRAIRIE:57_2",6,5,-2,0,0.248062015503876,2
"1116","BYLOT:MESPRAIRIE:58_1",6,7,-3,0,0.227649769585254,3
"1117","BYLOT:MESPRAIRIE:58_2",6,9,0,0.444444444444444,0.391030684500393,0
"1118","BYLOT:MESPRAIRIE:59_1",6,7,0,0.571428571428571,0.347368421052632,0
"1119","BYLOT:MESPRAIRIE:59_2",6,5,2,0,0.184210526315789,2
"1120","BYLOT:MESPRAIRIE:60_1",6,9,4,0.4,0.281650071123755,4
"1121","BYLOT:MESPRAIRIE:60_2",6,5,0,0,0.114634146341463,0
"1122","BYLOT:MESPRAIRIE:61_1",6,5,0,0,0.485714285714286,0
"1123","BYLOT:MESPRAIRIE:61_2",6,5,2,0,0.539393939393939,2
"1124","BYLOT:MESPRAIRIE:62_1",6,4,1,0,0.187444739168877,1
"1125","BYLOT:MESPRAIRIE:62_2",6,5,-1,0.5,0.238095238095238,1
"1126","BYLOT:MESPRAIRIE:63_1",6,9,0,0.666666666666667,0.464607464607465,0
"1127","BYLOT:MESPRAIRIE:63_2",6,6,2,0,0.208472686733556,2
"1128","BYLOT:MESPOLYGON:64_1",6,5,1,0,0.388177339901478,1
"1129","BYLOT:MESPOLYGON:64_2",6,6,-2,0.5,0.351851851851852,2
"1130","BYLOT:MESPOLYGON:65_1",6,8,1,0.285714285714286,0.204324324324324,1
"1131","BYLOT:MESPOLYGON:65_2",6,5,-3,0,0.409090909090909,3
"1132","BYLOT:MESPOLYGON:66_1",6,6,0,0.333333333333333,0.42014652014652,0
"1133","BYLOT:MESPOLYGON:66_2",6,5,0,0,0.196944899072559,0
"1134","BYLOT:MESPOLYGON:67_1",6,6,1,0.4,0.445652173913044,1
"1135","BYLOT:MESPOLYGON:67_2",6,10,1,0.666666666666667,0.447811447811448,1
"1136","BYLOT:MESPOLYGON:68_1",6,11,-3,0.5,0.305555555555556,3
"1137","BYLOT:MESPOLYGON:68_2",6,12,-2,0.4,0.271991911021234,2
"1138","BYLOT:MESPOLYGON:69_1",6,6,2,0.5,0.583333333333333,2
"1139","BYLOT:MESPOLYGON:69_2",6,7,-1,0.333333333333333,0.352941176470588,1
"1140","BYLOT:MESPOLYGON:70_1",6,6,-2,0.5,0.263157894736842,2
"1141","BYLOT:MESPOLYGON:70_2",6,6,2,0.5,0.244444444444444,2
"1142","BYLOT:MESPOLYGON:71_1",6,6,1,0.4,0.206221198156682,1
"1143","BYLOT:MESPOLYGON:71_2",6,6,-3,0,0.205882352941176,3
"1144","BYLOT:MESPOLYGON:72_1",6,7,-3,0,0.246212121212121,3
"1145","BYLOT:MESPOLYGON:72_2",6,7,1,0.333333333333333,0.238095238095238,1
"1146","BYLOT:MESPOLYGON:73_1",6,8,-3,0,0.363636363636364,3
"1147","BYLOT:MESPOLYGON:73_2",6,5,-2,0,0.270967741935484,2
"1148","BYLOT:MESPOLYGON:74_1",6,6,-2,0,0.185714285714286,2
"1149","BYLOT:MESPOLYGON:74_2",6,7,-2,0.4,0.305882352941176,2
"1150","BYLOT:MESPOLYGON:75_1",6,7,-2,0,0.441558441558442,2
"1151","BYLOT:MESPOLYGON:75_2",6,8,-4,0,0.236636245110821,4
"1152","ALEXFIORD:MEADOW:Mead.c.1",24,9,-3,0,0.291351351351351,3
"1153","ALEXFIORD:WILLOW:Will.c.1",24,8,-1,0.285714285714286,0.375082399472643,1
"1154","ALEXFIORD:MEADOW:Mead.c.2",24,11,-2,0.222222222222222,0.365248226950355,2
"1155","ALEXFIORD:WILLOW:Will.c.2",24,8,-4,0,0.396739130434783,4
"1156","ALEXFIORD:MEADOW:Mead.c.3",24,12,-1,0.363636363636364,0.253061900033102,1
"1157","ALEXFIORD:WILLOW:Will.c.3",24,10,2,0.25,0.223719676549865,2
"1158","ALEXFIORD:WILLOW:Will.c.4",24,9,2,0.285714285714286,0.360794044665013,2
"1159","ALEXFIORD:FERT:Fert.c.c.5",24,10,1,0.222222222222222,0.274226281075596,1
"1160","ALEXFIORD:WILLOW:Will.c.5",24,8,-4,0,0.488835725677831,4
"1161","ALEXFIORD:MEADOW:Mead.c.6",24,13,0,0.153846153846154,0.324682598954444,0
"1162","ALEXFIORD:WILLOW:Will.c.6",24,7,2,0,0.376683501683502,2
"1163","ALEXFIORD:MEADOW:Mead.c.7",24,9,-1,0.25,0.316244079130677,1
"1164","ALEXFIORD:WILLOW:Will.c.7",24,12,1,0.363636363636364,0.20303605313093,1
"1165","ALEXFIORD:WILLOW:Will.c.8",24,10,3,0.285714285714286,0.451515151515151,3
"1166","ALEXFIORD:WILLOW:Will.c.9",24,7,-2,0.4,0.444444444444444,2
"1167","ALEXFIORD:WILLOW:Will.c.10",24,7,0,0.571428571428571,0.178571428571429,0
"1168","ALEXFIORD:FERT:Fert.c.c.13",24,10,2,0,0.175011076650421,2
"1169","ALEXFIORD:FERT:Fert.c.c.21",24,9,-1,0.25,0.272785417332907,1
"1170","ALEXFIORD:FERT:Fert.c.c.29",24,11,0,0.545454545454545,0.441650548033527,0
"1171","ALEXFIORD:DOMEGRANITE:Dom.c.2g",13,1,0,0,0,0
"1172","ALEXFIORD:DOMEDOLOMITE:Dom.c.2d",13,3,-1,0,0.514285714285714,1
"1173","ALEXFIORD:DOMEDOLOMITE:Dom.c.3d",13,2,-1,0,0.166666666666667,1
"1174","ALEXFIORD:DOMEGRANITE:Dom.c.1g",13,2,-1,0,0.166666666666667,1
"1175","ALEXFIORD:DOMEGRANITE:Dom.c.3g",13,3,-2,0,0.375,2
"1176","ALEXFIORD:DOMEGRANITE:Dom.c.4g",13,2,-1,0,0.5,1
"1177","ALEXFIORD:DOMEDOLOMITE:Dom.c.1d",13,1,0,0,0,0
"1178","ALEXFIORD:DOMEDOLOMITE:Dom.c.4d",13,2,0,1,1,0
"1179","ALEXFIORD:DOMEDOLOMITE:Dom.c.5d",13,2,0,0,0.116666666666667,0
"1180","ALEXFIORD:DOMEGRANITE:Dom.c.5g",13,3,-2,0,0.166666666666667,2
"1181","ALEXFIORD:FERT:Fert.c.c.37",24,11,0,0.181818181818182,0.212351029252438,0
"1182","ALEXFIORD:DRYAS:Dry.c.1",24,11,-6,0,0.342857142857143,6
"1183","ALEXFIORD:DRYAS:Dry.c.2",24,10,-3,0,0.163594470046083,3
"1184","ALEXFIORD:DRYAS:Dry.c.3",24,9,1,0.25,0.12788906009245,1
"1185","ALEXFIORD:MEADOW:Mead.c.4",19,10,-1,0,0.296100540286587,1
"1186","ALEXFIORD:MEADOW:Mead.c.5",19,9,-1,0.25,0.188133874239351,1
"1187","ALEXFIORD:MEADOW:Mead.c.8",19,11,-2,0.222222222222222,0.406821480406386,2
"1188","ALEXFIORD:MEADOW:Mead.c.9",19,10,-3,0,0.25389844062375,3
"1189","ALEXFIORD:MEADOW:Mead.c.10",19,9,-2,0,0.132822249955429,2
"1190","ALEXFIORD:CASSIOPE:Cas.c.c.10new",24,9,-3,0,0.436363636363636,3
"1191","ALEXFIORD:CASSIOPE:Cas.c.c.11new",24,10,-3,0,0.367251461988304,3
"1192","ALEXFIORD:CASSIOPE:Cas.c.c.12new",24,8,-1,0,0.303339517625232,1
"1193","ALEXFIORD:CASSIOPE:Cas.c.c.13new",24,8,-1,0.285714285714286,0.173076923076923,1
"1194","ALEXFIORD:CASSIOPE:Cas.c.c.14new",24,8,0,0.25,0.217948717948718,0
"1195","ALEXFIORD:CASSIOPE:Cas.c.c.15new",24,6,-1,0.4,0.181746656176239,1
"1196","ALEXFIORD:CASSIOPE:Cas.c.c.16new",24,10,3,0.285714285714286,0.178703703703704,3
"1197","ALEXFIORD:CASSIOPE:Cas.c.c.17new",24,8,-5,0,0.292682926829268,5
"1198","ALEXFIORD:CASSIOPE:Cas.c.c.18new",24,8,-2,0,0.245098039215686,2
"1199","ALEXFIORD:CASSIOPE:Cas.c.c.1new",24,8,-1,0.285714285714286,0.358070500927644,1
"1200","ALEXFIORD:CASSIOPE:Cas.c.c.2new",24,7,-2,0,0.42972972972973,2
"1201","ALEXFIORD:CASSIOPE:Cas.c.c.3new",24,4,0,0.5,0.142857142857143,0
"1202","ALEXFIORD:CASSIOPE:Cas.c.c.4new",24,4,1,0,0.30241935483871,1
"1203","ALEXFIORD:CASSIOPE:Cas.c.c.5new",24,9,-2,0.285714285714286,0.242647058823529,2
"1204","ALEXFIORD:CASSIOPE:Cas.c.c.6new",24,8,0,0.25,0.362352941176471,0
"1205","ALEXFIORD:CASSIOPE:Cas.c.c.7new",24,7,0,0.285714285714286,0.289124668435013,0
"1206","ALEXFIORD:CASSIOPE:Cas.c.c.8new",24,7,1,0.333333333333333,0.236631016042781,1
"1207","ALEXFIORD:CASSIOPE:Cas.c.c.9new",24,7,3,0,0.355555555555556,3
"1208","ALEXFIORD:CASSIOPE:Cas.c.c.2",19,6,-3,0,0.259305210918114,3
"1209","ALEXFIORD:CASSIOPE:Cas.c.c.4",19,7,0,0.285714285714286,0.0891608391608392,0
"1210","ALEXFIORD:CASSIOPE:Cas.c.c.9",19,7,-2,0,0.0810810810810811,2
"1211","ALEXFIORD:CASSIOPE:Cas.c.c.12",19,9,1,0.25,0.416666666666667,1
"1212","ALEXFIORD:CASSIOPE:Cas.c.c.13",19,7,0,0.285714285714286,0.144736842105263,0
"1213","ALEXFIORD:CASSIOPE:Cas.c.c.16",19,9,-2,0.285714285714286,0.170565302144249,2
"1214","ALEXFIORD:DRYAS:Dry.c.4",24,9,2,0,0.12788906009245,2
"1215","ALEXFIORD:DRYAS:Dry.c.5",24,8,0,0,0.18096357226792,0
"1216","ALEXFIORD:DRYAS:Dry.c.6",24,14,2,0.5,0.299334811529933,2
"1217","ALEXFIORD:DRYAS:Dry.c.7",24,9,0,0,0.26010101010101,0
"1218","ALEXFIORD:DRYAS:Dry.c.8",24,8,0,0.25,0.342538759689922,0
"1219","ALEXFIORD:DRYAS:Dry.c.9",24,7,-2,0,0.525987525987526,2
"1220","ALEXFIORD:DRYAS:Dry.c.10",24,11,-2,0.444444444444444,0.298295454545455,2
"1221","ENDALEN:DRY-L:DRY-L1",12,8,0,0.25,0.131184407796102,0
"1222","ENDALEN:DRY-L:DRY-L2",12,10,-2,0.5,0.241863075196408,2
"1223","ENDALEN:DRY-L:DRY-L5",12,7,1,0.333333333333333,0.161538461538462,1
"1224","ENDALEN:DRY-L:DRY-L7",12,8,-1,0.285714285714286,0.120499753411146,1
"1225","ENDALEN:DRY-L:DRY-L8",12,9,1,0.25,0.200317965023847,1
"1226","ENDALEN:CAS-L:CAS-L1",12,7,-1,0.333333333333333,0.255813953488372,1
"1227","ENDALEN:CAS-L:CAS-L3",12,3,0,0,0.232591414944356,0
"1228","ENDALEN:CAS-L:CAS-L7",12,4,0,0,0.184315684315684,0
"1229","ENDALEN:CAS-L:CAS-L9",12,7,-3,0.5,0.726315789473684,3
"1230","ENDALEN:CAS-L:CAS-L10",12,9,-2,0.571428571428571,0.862015503875969,2
"1231","ENDALEN:BIS-L:BIS-L2",12,5,-2,0,0.260869565217391,2
"1232","ENDALEN:BIS-L:BIS-L3",12,6,0,0.333333333333333,0.503448275862069,0
"1233","ENDALEN:BIS-L:BIS-L6",12,7,-1,0.333333333333333,0.419140451927337,1
"1234","ENDALEN:BIS-L:BIS-L8",12,4,1,0,0.70625,1
"1235","ENDALEN:BIS-L:BIS-L10",12,6,0,0.333333333333333,0.709608843537415,0
"1236","AUDKULUHEIDI:BETULAHEATH:1",22,13,1,0.666666666666667,0.475,1
"1237","AUDKULUHEIDI:BETULAHEATH:2",22,10,-1,0.444444444444444,0.36996336996337,1
"1238","AUDKULUHEIDI:BETULAHEATH:3",22,14,-5,0.222222222222222,0.459090909090909,5
"1239","AUDKULUHEIDI:BETULAHEATH:4",22,10,2,0.5,0.114495798319328,2
"1240","AUDKULUHEIDI:BETULAHEATH:5",22,8,1,0,0.131578947368421,1
"1241","AUDKULUHEIDI:BETULAHEATH:6",22,8,-4,0,0.318181818181818,4
"1242","AUDKULUHEIDI:BETULAHEATH:7",22,11,1,0.6,0.472359058565955,1
"1243","AUDKULUHEIDI:BETULAHEATH:8",22,13,-5,0.25,0.411891891891892,5
"1244","AUDKULUHEIDI:BETULAHEATH:9",22,11,4,0.285714285714286,0.308928571428571,4
"1245","AUDKULUHEIDI:BETULAHEATH:10",22,7,-2,0.4,0.234545454545455,2
"1246","THINGVELLIR:MOSS HEATH:1",24,6,3,0,0.416666666666667,3
"1247","THINGVELLIR:MOSS HEATH:3",24,4,0,0.5,0.375,0
"1248","THINGVELLIR:MOSS HEATH:4",24,3,1,0,0.222222222222222,1
"1249","THINGVELLIR:MOSS HEATH:8",24,2,0,0,0.133333333333333,0
"1250","THINGVELLIR:MOSS HEATH:9",24,5,0,0.4,0.566666666666667,0
"1251","THINGVELLIR:MOSS HEATH:10",24,5,-1,0.5,0.666666666666667,1
"1252","THINGVELLIR:MOSS HEATH:2",24,4,-1,0.666666666666667,0.8,1
"1253","THINGVELLIR:MOSS HEATH:5",24,4,-3,0,0.619047619047619,3
"1254","THINGVELLIR:MOSS HEATH:6",24,4,2,0,0.5,2
"1255","THINGVELLIR:MOSS HEATH:7",24,5,3,0,0.452380952380952,3
"1256","QHI:HE:1",23,17,-2,0.533333333333333,0.314109742441209,2
"1257","QHI:HE:2",23,17,1,0.375,0.178821178821179,1
"1258","QHI:HE:5",17,19,-3,0.375,0.284817813765182,3
"1259","QHI:HE:3",18,16,3,0.307692307692308,0.291497975708502,3
"1260","QHI:HE:6",9,19,-4,0.533333333333333,0.251303052866716,4
"1261","QHI:KO:1",23,19,-1,0.777777777777778,0.273984828201696,1
"1262","QHI:KO:2",23,13,3,0.6,0.484522645812968,3
"1263","QHI:KO:3",23,13,-5,0.5,0.259157509157509,5
"1264","QHI:KO:4",23,12,0,0.666666666666667,0.273949221250267,0
"1265","QHI:KO:6",23,12,4,0.5,0.358571047720608,4
"1266","QHI:KO:5",18,16,7,0.666666666666667,0.409041394335512,7
