"","X1","Y1","SiteSubsite","X2","Y2","CoordDistance"
"42",-0.254699720158181,0.447051544132245,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO",-0.249838652052679,0.471419826137224,0.0248484033893627
"43",-0.130452706093551,-0.220968772765815,"BROOKS:SHEEN-B",-0.129314756171087,-0.229703603017959,0.00880864288978735
"44",-0.269970874485279,-0.121430043708872,"BYLOT:MESPOLYGON",-0.302311660076701,-0.076921013437598,0.0550179987673075
"45",-0.285141549339313,-0.27007082933394,"BYLOT:MESPRAIRIE",-0.256989148361072,-0.265149895808917,0.0285792453993695
"46",0.0316237581832329,-0.301869578909819,"DISKO:DISTURBANCE",0.0637534960962815,-0.277666776272507,0.0402255604542911
"47",-0.0845266462792138,-0.100479781669733,"ENDALEN:BIS-H",-0.0647097199516113,-0.0687886080449151,0.0373770123845125
"48",-0.135152499231354,-0.0184266495114298,"ENDALEN:BIS-L",-0.115821718949617,0.00370037888929795,0.0293817026761114
"49",-0.200195103020221,-0.276645818752405,"ENDALEN:CAS-H",-0.170229972449544,-0.277940863434971,0.029993102387842
"50",-0.195764073449401,-0.286219456205984,"ENDALEN:CAS-L",-0.172933074856538,-0.241062247144377,0.0506006721989049
"51",-0.136463562155852,-0.111091212146546,"ENDALEN:DRY-H",-0.130141605854939,-0.114659922293795,0.00725967103839647
"52",-0.0877015633759148,-0.152679831571415,"ENDALEN:DRY-L",-0.124210112262825,-0.142239255321933,0.0379720920446732
"53",0.442239652937043,0.161048816764238,"FURI:FURI4",0.447247624349845,0.161262951015924,0.00501254737126585
"54",0.417801552135509,0.151462447573268,"FURI:FURI5",0.439223308157551,0.160157186045058,0.0231190421116602
"55",0.450922877890727,0.16126944346624,"FURI:FURI6",0.455000313272922,0.162637727751484,0.00430089306786658
"56",0.210044433057136,0.0621711201039486,"KANGER:DOPEY",0.209724497316629,0.0572451822483466,0.00493631670735448
"57",0.18795999561108,0.0545879702767647,"KANGER:SNEEZY",0.178523085389617,0.0533715371268168,0.00951498734293639
"58",0.291576487797254,-0.0141445463409045,"KILPISJARVI:KILPISJARVI",0.358799148260076,-0.0295067456991845,0.0689556614704218
"59",0.125045164283369,-0.234340655412563,"LATNJA:DRY_HEATH",0.196318566442364,-0.19813176282894,0.0799436161144226
"60",0.136848800372001,-0.198523874544489,"LATNJA:DRY_MEADOW",0.154650425930161,-0.204322880236458,0.018722348664856
"61",0.343454184442193,-0.0354998662629746,"LATNJA:POOR_HEATH",0.368869224016163,-0.0346300879535321,0.0254299184201221
"62",0.101093883037989,-0.202357776727941,"LATNJA:RICH_MEADOW",0.122540201031545,-0.235590338812697,0.0395518360913605
"63",0.13874478459781,0.0480115289521409,"LATNJA:TUSSOCK_TUNDRA",0.272627534284177,0.079991940065934,0.13764932749051
"64",-0.10673297836643,0.157889448287145,"LATNJA:WET_MEADOW",-0.110203958434712,0.166275724747294,0.00907619609200114
"65",0.474298363813718,0.142989166512049,"LOGH:LOGH2",0.372794510193722,0.136416471175048,0.101716432417297
"66",0.343899488642238,0.114899932770054,"LOGH:LOGH4",0.388088005667876,0.131054072497497,0.0470487116429221
"67",0.399543827180884,0.140764846838688,"LOGH:LOGH5",0.389823250970766,0.131982089656697,0.0131006269153248
"68",0.3917616467966,0.147517781840383,"LORI:LORI1",0.401286575935697,0.146010860204297,0.00964339607825596
"69",0.474552226457563,0.150450986302584,"LORI:LORI3",0.405569715567641,0.159811610263605,0.0696147117326348
"70",0.446208294046243,0.159148647538762,"LORI:LORI4",0.446003967565616,0.150851182078137,0.00829998086630016
"71",-0.10230839994644,0.106960385698066,"QHI:HE",-0.117977845146927,0.116443208774632,0.0183154428391049
"72",-0.241612995724528,-0.149024404693295,"QHI:KO",-0.236674864305876,-0.157766057228175,0.0100400015412564
"73",0.3613306466492,0.0634076982421574,"RIRI:RIRI2",0.400240850190085,0.0965305784895057,0.0510992087558433
"74",0.255936263908191,0.0412002466162612,"RIRI:RIRI4",0.304562358353328,0.0538788613318288,0.0502518092419885
"75",0.297300272426616,0.0575325039328697,"RIRI:RIRI6",0.340470816598748,0.0788390231528369,0.0481421192448862
"76",-0.114604708776249,0.00157123741357017,"SADVENT:MES_POINTFRAME",-0.0872013849820056,-0.0780907686685243,0.0842435598013036
"77",0.0162352809429388,0.0146475528443377,"THINGVELLIR:MOSS HEATH",0.0218942787914946,0.0149990101007867,0.00566990113256568
"78",0.0516093459015852,-0.181523805322022,"THUFUVER:PALSA",0.0225918599456051,-0.11532743803305,0.0722770609077459
"79",0.00280380046468766,-0.203734299609166,"THUFUVER:SALIXHEATH",0.0127139711872052,-0.239851227997267,0.0374518891371403
"80",0.0573070971252367,-0.0881477551328203,"TOOLIK:DRY",0.0772761100252068,-0.0716744264544761,0.0258869085435849
"81",0.118585646111907,0.0339342046253149,"TOOLIK:IMNAVAIT",0.114814426601553,0.0272560493438561,0.0076694103136129
"82",0.260149833746373,0.0770271573342104,"TOOLIK:MOIST",0.254167362345937,0.0597838239151466,0.0182516440754812
"83",-0.00575869283429567,0.0932354001777898,"TOOLIK:TUSSOCKGRID",0.0207828761426512,0.105712837679479,0.029328166160989
"84",-0.121753660786714,-0.286607989470276,"WOLFCREEK:WOLFCREEK",-0.115603882961304,-0.272447223649837,0.0154384926700518
"85",-0.0328131823368053,0.00645419920296656,"ZACKENBERG:ABRASION PLATEAU",-0.0907665357239283,-0.0601943610131489,0.0883211285463106
"86",-0.236737001465735,-0.315453415617771,"ZACKENBERG:CASSIOPE TETRAGONA HEATH",-0.247625249283089,-0.29584552852689,0.0224281781850607
"87",-0.0796818355163833,-0.0234157315704596,"ZACKENBERG:FEN",-0.163698666377256,-0.0840661076003831,0.103620924433609
"88",-0.13589441558012,-0.0220152231907196,"ZACKENBERG:GRASSLAND",-0.166165957120978,-0.0601525757655698,0.0486911068746472
"89",-0.271860309305049,-0.150955312478791,"ZACKENBERG:SALIX ARCTICA SNOWBED",-0.264997187585868,-0.165514454757037,0.0160956846269587
"90",-0.097825332940161,-0.247310853099028,"ZACKENBERG:VACCINIUM ULIGONOSUM HEATH",-0.13938127806176,-0.296949302047017,0.0647369460888563
